"url","title","developer","monetization_features","images","about","data_safety","rating","number_of_reviews","star_reviews","reviews","what_new","more_by_this_developer","content_rating","downloads","play_on_pc","minimum_requirements","country","app_category","id","version","app_icon","price","currency","developer_email"
"https://play.google.com/store/books/details/Heemskerk_Volume_1?id=8ZNjAAAAcAAJ&hl=en_GB","Heemskerk: Volume 1",,[null],"[""https://play.google.com/books/content/images/frontcover/8ZNjAAAAcAAJ?fife""]","{""tags"":[]}",{},0,0,,[],,"[{""app_link"":""https://play.google.com/store/books/details/Hendrik_Arnold_Meijer_De_boekanier_voorafgegaan_va?id=0qtU4S1ER9AC"",""app_name"":""De boekanier, voorafgegaan van een levensberigt en de verspreide gedichten""},{""app_link"":""https://play.google.com/store/books/details/Hendrik_Arnold_Meijer_De_boekanier_voorafgegaan_va?id=5TBTAAAAcAAJ"",""app_name"":""De boekanier, voorafgegaan van een levensberigt en de verspreide gedichten""},{""app_link"":""https://play.google.com/store/books/details/Hendrik_Arnold_Meijer_Heemskerk?id=6DYUAAAAQAAJ"",""app_name"":""Heemskerk""},{""app_link"":""https://play.google.com/store/books/details/Hendrik_Arnold_Meijer_De_boekanier?id=DiooAAAAMAAJ"",""app_name"":""De boekanier""}]",,,,,"US",,,,,,,
"https://play.google.com/store/books/details/L_%C3%A9cole_r%C3%A9invent%C3%A9e_Le_partenariat_dans_les_zones_d?id=zHOs8ik2TvYC&hl=en_GB","L'école réinventée ?: Le partenariat dans les zones d'éducation prioritaires",,[null],"[""https://play.google.com/books/content/images/frontcover/zHOs8ik2TvYC?fife""]","{""about_app"":""&quot;Il n&#39;est aujourd&#39;hui pas un texte, pas un discours sur les Zones d&#39;Education Prioritaires, qui n&#39;en appelle au &quot;partenariat&quot; entre l&#39;école, les travailleurs sociaux, les associations locales, les municipalités, les habitants du quartier. Que recouvre ce terme ? Pourquoi cette invitation, voire cette injonction, à devenir &quot;partenaires&quot; ? Ce livre, basé sur une enquête dans deux ZEP, tente de comprendre les raisons et le mode de fonctionnement du &quot;partenariat&quot;. Il en souligne aussi les impasses. Enfin, il propose une clé d&#39;analyse du &quot;partenariat&quot; : celui-ci réunit des agents sociaux aux identités professionnelles très différentes, appartenant à des institutions -- l&#39;école, le travail social -- dont les missions sont radicalement distinctes. L&#39;analyse des relations entre les acteurs locaux, qui fait l&#39;objet de ce livre, débouche donc sur des interrogations plus larges. S&#39;agirait-il d&#39;une forme de réinvention de l&#39;école ? C&#39;est la question de l&#39;articulation entre le &quot;local&quot; et le &quot;national&quot; et du mode d&#39;insertion de l&#39;école dans l&#39;espace social qui se trouve ainsi également posée dans ce livre.&quot;--"",""tags"":[""Education""]}",{},0,0,,[],,"[{""app_link"":""https://play.google.com/store/books/details/%C3%89lizabeth_M_Fitzpatrick_Apprendre_%C3%A0_%C3%A9couter_et_%C3%A0_p?id=y--ia0oMPQ8C"",""app_name"":""Apprendre à écouter et à parler: La déficience auditive chez l’enfant"",""app_rating"":""5""},{""app_link"":""https://play.google.com/store/books/details/Fr%C3%A8res_Grimm_Bibliocoll%C3%A8ge_Contes_Grimm?id=ppFCDAAAQBAJ"",""app_name"":""Bibliocollège - Contes, Grimm""},{""app_link"":""https://play.google.com/store/books/details/Robert_Louis_Stevenson_Bibliocoll%C3%A8ge_L_%C3%AEle_au_tr%C3%A9s?id=KuMPEQAAQBAJ"",""app_name"":""Bibliocollège - L'île au trésor""},{""app_link"":""https://play.google.com/store/books/details/Lewis_Carroll_BiblioColl%C3%A8ge_Alice_au_pays_des_merv?id=LOMPEQAAQBAJ"",""app_name"":""BiblioCollège Alice au pays des merveilles""}]",,,,,"US",,,,,,,
"https://play.google.com/store/apps/details/%E3%83%81%E3%83%BC%E3%82%BA%E3%81%AF%E8%AA%B0%E3%81%8C%E9%A3%9F%E3%81%B9%E3%81%9F_%E5%8F%B8%E4%BC%9A%E7%94%A8%E9%9F%B3%E5%A3%B0?id=de.LaudoStudio.CheeseThiefJP&hl=en","チーズは誰が食べた？司会用音声","Lau***tud***",[null],"[""https://play-lh.googleusercontent.com/mxaT1TQXMBHdlshO7WUUC0wHwyJI7F3gZLDuAiCqE7YMUH2XcOcJwiMl5np5m0WUWgEb"",""https://play-lh.googleusercontent.com/L2XACIA1zSmpZoM6I3ypOom6WwC2eaMp00ZVTUn5ypHE3Hn2avgTgW4F-ZFLVVlnNQxC"",""https://play-lh.googleusercontent.com/oEy8E9n6kA-vko1xXJuiTl7yeRT8g5BphxJ2MmrVvxNFWNQmuGPVAmwq2JbF_IwU5L0"",""https://play-lh.googleusercontent.com/GPaiQsI_HscOFcbsOBVyGPSNfEa1vaCPPohunMfJl286FouwsS6U9_aPgjDILLY22WMy""]","{""about_app"":""&quot;【操作方法】<br>使用するキャラクターカードを選択し、下部にある再生ボタンをクリックします。その後、声の指示に従ってゲームをプレイしてください。<br>音声が再生されている間、必要に応じてキャラクターページに戻るために「←」ボタン、または「一時停止」ボタンをクリックすることができます。<br>右上の歯車ボタンをクリックして、言語やカウント秒数を変更が可能です。<br><br>【チーズは誰が食べた？について】<br>ねぼすけネズミに紛れ込んだチーズドロポーを探し出せ！各プレイヤーがダイスの目によって決められた時刻にだけ目を覚ます中、チーズドロボーはチーズを盗んでしまいます！夜が明けたら、犯人探し！みんなで話し合い、誰がチーズドロポーが探し当てましょう。&quot;"",""tags"":[""Tools""],""updated_on"":""Aug 29, 2025""}","{""data_privacy"":[""No data shared with third parties"",""No data collected"",""Committed to follow the Play Families Policy""],""safety "":""Safety starts with understanding how developers collect and share your data. Data privacy and security practices may vary based on your use, region, and age. The developer provided this information and may update it over time.""}",,,,[],,"[{""app_link"":""https://play.google.com/store/apps/details?id=de.LaudoStudio.CheeseThief"",""app_name"":""Cheese Thief Moderator"",""app_rating"":""3.6""},{""app_link"":""https://play.google.com/store/apps/details?id=de.LaudoStudio.TamaMaster"",""app_name"":""Tama Master""},{""app_link"":""https://play.google.com/store/apps/details?id=de.LaudoStudio.LaudoDice"",""app_name"":""Laudo Dice""},{""app_link"":""https://play.google.com/store/apps/details?id=de.LaudoStudio.Yuca"",""app_name"":""Yuca""},{""app_link"":""https://play.google.com/store/apps/details?id=de.laudostudio.cubo"",""app_name"":""Cubo Arcade""}]","PEGI 3",663,,,"US","Tools","de.LaudoStudio.CheeseThiefJP","1.1.11",,,,
"https://play.google.com/store/apps/details/Eligo_Pick?id=tech.klinge.picksort&hl=en","Eligo Pick","Kli*** Te***olo***",[null],"[""https://play-lh.googleusercontent.com/sXfDHZ6mnokKAyIprugCEAh8DsdHSPO1Z55c_hlUXz1XtxEtxCy5f46kK81ZVeRW-qc"",""https://play-lh.googleusercontent.com/gbX6JYllf31jy13vHk95xZ-HhNK-JodOrmCC5Eiw3IEGHeyByfnZp4WQydUuEYY9-Q""]","{""about_app"":""Med Eligo Pick-systemet kan alle nu nemt og billigt komme i gang med at effektivisere plukkeprocessen. Systemet er designet til webshops og baserer sig på batch-pluk, hvor der plukkes flere ordrer samtidigt. Dette sparer dyre skridt og reducerer plukketiden markant.<br><br>Systemet leveres med integration til DanDomain og Shopify webshop. Kontakt os gerne for integration med andre systemer."",""tags"":[""Shopping""]}","{""safety "":""Safety starts with understanding how developers collect and share your data. Data privacy and security practices may vary based on your use, region, and age. The developer provided this information and may update it over time.""}",,,,[],,,"PEGI 3",131,,,"US","Shopping","tech.klinge.picksort",,"https://play-lh.googleusercontent.com/c2wtDPwwugoET8_LZg6q7il5E20htTIkpsl0063z7iA4XS3LrpAF6ENItJbDLkwoP14",,"GBP","tmk***ing***ch.******"
"https://play.google.com/store/apps/details/Dandelion_Live_Wallpaper?id=com.androidwasabi.livewallpaper.dandelion&hl=en_US","Dandelion Live Wallpaper","******","[""Contains ads""]","[""https://play-lh.googleusercontent.com/rEynA2l5ZBEVfTxg43S7BDMsxWUERb0MYJbZN8rX-YfhmV9-xlof5MBsZ-0JQvoR97I"",""https://play-lh.googleusercontent.com/THcsDSzdz16DXf24fi7f1roJZQfSmSSQvSCwWeU7eJnBqr9nW8AS9DLJ2NjQ8m6y6A"",""https://play-lh.googleusercontent.com/IwBsCujBfYJm7e0CQev9h0QVoBnQdRD6N0rVFpidi7AA7be6PhxTKNxkkXS6kgPO0eQ"",""https://play-lh.googleusercontent.com/d0FzDOPlfAKuO8q5_qOrrYWMlLb4KmJn0bdWVSCWl7h7K0mRZDZj-n_rkPQoFVsRZt8"",""https://play-lh.googleusercontent.com/Tz45NvgdY6N4zO7GesRG4JpKHjIcROIeGhxDZ-L9exBelOEuj9KJ2R7Ta2GWlkS0hYI"",""https://play-lh.googleusercontent.com/Mxz1lKpb2lIY298tcFgdiU77XUqPZJhB-TntMg6_VuXtcL5JQxwevJ2K43u5Qpb40EI"",""https://play-lh.googleusercontent.com/_knxOsDbu52pbRwiLYPe_EqyVjU_hT7QTTFux1__vRNUNZHPGuo64orFWkZrixWLuQ""]","{""about_app"":""Dandelion live wallpaper comes with X-Ray, Halloween, Christmas and Valentine versions! You can also load your own photos! Enable &quot;Custom Photo&quot; option in settings screen.<br> <br>Beautiful calming &quot;Water Droplet&quot; effect! Enable this effect in the settings screen. Touch or tap the screen to add water drops on your home screen!<br> <br>To develop more free best apps, we have implemented some ads in settings. Advertisement can support our development.<br> <br>This app has been tested on latest devices such as Galaxy series phones. Please contact us if your device is not supported.<br> <br>Note: If your wallpaper resets to default after reboot, you will need put the app on phone instead of SD card.<br> <br>Follow us on Twitter: https://twitter.com/androidwasabi<br>Like us on Facebook: https://www.facebook.com/androidwasabi"",""tags"":[""Personalization""],""updated_on"":""Jun 21, 2025""}","{""data_privacy"":[""This app may share these data types with third parties"",""This app may collect these data types"",""Data isn’t encrypted"",""Data can’t be deleted""],""safety "":""Safety starts with understanding how developers collect and share your data. Data privacy and security practices may vary based on your use, region, and age. The developer provided this information and may update it over time.""}",4.1442785,264910,"{""five_stars"":177911,""four_stars"":25020,""one_stars"":31616,""three_stars"":15808,""two_stars"":14488}","[{""found_helpful"":0,""review"":""The ads ruined for me, it seems like every single app has stupid ads and the worst part is that we're not given an option to purchase it."",""review_date"":""2025-08-04T01:12:32.000Z"",""review_rating"":1,""reviewer_name"":""David G***t""},{""found_helpful"":0,""review"":""lockscreen image keep randomly showing up for a few seconds and then goes back to the live wallpaper. fix please!!!"",""review_date"":""2025-10-15T19:30:20.000Z"",""review_rating"":2,""reviewer_name"":""Scott *""},{""found_helpful"":7,""review"":""I've had the Dandelion app for more than 10 years. Of late I've noticed that it defaults back to the standard screen, forcing me to reapply and going through all the nause of waiting while adds are played. I'd dealy love to get rid of the adds but there seems no option. Suggestions please?"",""review_date"":""2024-07-12T09:57:04.000Z"",""review_rating"":1,""reviewer_name"":""Tom O************n""},{""found_helpful"":5,""review"":""Got addicted to this app and can't leave the lock screen... help🙏"",""review_date"":""2025-09-03T20:46:55.000Z"",""review_rating"":5,""reviewer_name"":""******""},{""found_helpful"":63,""review"":""I have had this app installed for several years on Moto G4 and this has been the most stable app that I ever used. It works perfectly fine and does what it's meant to do - be a wallpaper. You can play with it endlessly... Even with a new phone now I want this wallpaper it's so satisfying."",""review_date"":""2020-11-28T13:25:56.000Z"",""review_rating"":5,""reviewer_name"":""Edward *""},{""found_helpful"":22,""review"":""Provides various options for the animations, but the default picture it offers is with poor quality. It also requires storage acces for setting custom picture, instead, it should be able to set custom picture via the share menu options when I click to share the picture. Very outdated app."",""review_date"":""2021-02-10T19:43:57.000Z"",""review_rating"":2,""reviewer_name"":""Hristijan N********i""},{""found_helpful"":5,""review"":""When using phone in landscape mode like using YouTube in landscape and going back to home screen the wallpaper becomes. Distorted wallpaper.enlarges and them just off and and on the screen maked normal.solve this"",""review_date"":""2023-06-03T06:56:45.000Z"",""review_rating"":1,""reviewer_name"":""******""},{""found_helpful"":19,""review"":""This is just a simple wallpaper that has movement. But it's so subtle that it's relaxing. I have been using it for quite a while. I changed it and came back to it."",""review_date"":""2021-06-25T02:14:10.000Z"",""review_rating"":5,""reviewer_name"":""Ani***Aus*** (A*********ern*********""},{""found_helpful"":0,""review"":""not good,my wallpaper don't work after some time water tap not working, also for using you need to see ads"",""review_date"":""2025-08-01T05:14:58.000Z"",""review_rating"":2,""reviewer_name"":""Ayush S****a""},{""found_helpful"":2,""review"":""Potentially a good wallpaper but freezes. Android 10. Still freezes. Android 14."",""review_date"":""2024-10-12T08:00:32.000Z"",""review_rating"":1,""reviewer_name"":""Aero G****s""},{""found_helpful"":12,""review"":""Uesd this first with samsung A5 2016 work great at its white screen.It is too awesome I want this application on iOS store als.Please make sure you will add this is iOS app Stor."",""review_date"":""2020-11-21T20:03:19.000Z"",""review_rating"":5,""reviewer_name"":""Abdullah A***r""},{""found_helpful"":0,""review"":""Too many intrusive ads. Totally fed up and uninstalling it."",""review_date"":""2024-11-05T12:19:03.000Z"",""review_rating"":1,""reviewer_name"":""▒ þ***hε *** Sª*********""},{""found_helpful"":13,""review"":""Nice & looks great but does not produce sound of water when screen is touched."",""review_date"":""2020-11-10T10:26:23.000Z"",""review_rating"":5,""reviewer_name"":""SHAZIA N***D""},{""found_helpful"":0,""review"":""This app is a complete remake of the Samsung Galaxy S3 Wallpaper for every android device!"",""review_date"":""2024-08-02T04:00:00.000Z"",""review_rating"":5,""reviewer_name"":""Jake ***""},{""found_helpful"":46,""review"":""Love this app, but changing to a different one from time to time depending on my mood. Thank you. Brill app.!"",""review_date"":""2019-02-19T15:55:21.000Z"",""review_rating"":5,""reviewer_name"":""A G****e u**r""},{""found_helpful"":1,""review"":""Doesn't have a option to customize both lock and home screen individual"",""review_date"":""2023-04-26T04:27:00.000Z"",""review_rating"":1,""reviewer_name"":""Citlaly a*****r""},{""found_helpful"":11,""review"":""The resolution is just TOO low If you could fix the droplet to be in high resolution it would be the best"",""review_date"":""2020-01-11T17:06:52.000Z"",""review_rating"":3,""reviewer_name"":""A G****e u**r""},{""found_helpful"":2,""review"":""Easy to use, not draining battery, and no bugs so far 😊"",""review_date"":""2021-12-04T13:42:53.000Z"",""review_rating"":5,""reviewer_name"":""Mohamed M***a""},{""found_helpful"":0,""review"":""Quality isn't that good. It's probably the Galaxy s3 original image."",""review_date"":""2022-10-22T06:26:30.000Z"",""review_rating"":2,""reviewer_name"":""Patrick *""},{""found_helpful"":11,""review"":""Very useful iconic wallpaper it brings my childhood. Thank you for making this masterpiece"",""review_date"":""2024-01-07T13:15:10.000Z"",""review_rating"":5,""reviewer_name"":""******""}]","- Updated Google Play Service","[{""app_link"":""https://play.google.com/store/apps/details?id=com.androidwasabi.livewallpaper.electric"",""app_name"":""Electric Live Wallpaper"",""app_rating"":""4.5""},{""app_link"":""https://play.google.com/store/apps/details?id=com.androidwasabi.livewallpaper.s24"",""app_name"":""Galaxy S24 Live Wallpaper"",""app_rating"":""3.9""},{""app_link"":""https://play.google.com/store/apps/details?id=com.androidwasabi.livewallpaper.countdown"",""app_name"":""Countdown Live Wallpaper"",""app_rating"":""3.91""},{""app_link"":""https://play.google.com/store/apps/details?id=com.androidwasabi.livewallpaper.s25"",""app_name"":""Galaxy S25 Live Wallpaper"",""app_rating"":""4.3157897""},{""app_link"":""https://play.google.com/store/apps/details?id=com.androidwasabi.livewallpaper.waterdrop"",""app_name"":""Water Drop Live Wallpaper"",""app_rating"":""3.97""},{""app_link"":""https://play.google.com/store/apps/details?id=com.androidwasabi.livewallpaper.scrolling"",""app_name"":""Scrolling Live Wallpaper"",""app_rating"":""3.15""}]","Rated for 3+",38745178,,,"US","Personalization","com.androidwasabi.livewallpaper.dandelion","2.1.0","https://play-lh.googleusercontent.com/cftAosNXz7j9QODo-7PDV33A0Y5luLLbOmLjPCSZLMjGrAxS0aliHmq81spEgkAuBMc",,"INR","and***dwa***i@g*********"
"https://play.google.com/store/apps/details/iFORA_BM?id=com.foracare.tdlink.bm&hl=en","iFORA BM","For***re",[null],"[""https://play-lh.googleusercontent.com/Op53AIGjIIqtjbU1m28frMSorfZ1YkEaaz7Pii9GXymIG1bb5r0Y92VVwluGDi9t6A"",""https://play-lh.googleusercontent.com/iDlNvzu144GWU0H8Ys3sDB5hdgtMYrsQLyly3gAHnHpWOJ0TMA0QY9co0ws00nNsrw"",""https://play-lh.googleusercontent.com/ezTeI9UeQv-jD-cGTrMzbxXOcRpaf3Ba1IVwLkihXHfEOhVCm5XpVksWrNdTzYJy1pE"",""https://play-lh.googleusercontent.com/_855TmadhK3kyasjGruAfZ4TOI7f33ExtTWrpU3JxeyiHA1cTtFPs31Y8m2VernxDV0""]","{""about_app"":""For continuous temperature monitoring"",""tags"":[""Health & Fitness""],""updated_on"":""Aug 29, 2024""}","{""data_privacy"":[""This app may share these data types with third parties"",""This app may collect these data types"",""Data is encrypted in transit"",""You can request that data be deleted""],""safety "":""Safety starts with understanding how developers collect and share your data. Data privacy and security practices may vary based on your use, region, and age. The developer provided this information and may update it over time.""}",,,,"[{""found_helpful"":0,""review"":""Another need to keep track of my blood pressure and keep it with me."",""review_date"":""2022-07-31T20:40:06.000Z"",""review_rating"":5,""reviewer_name"":""KATHERINE D***E F**********R""},{""found_helpful"":0,""review"":""App keeps on crashing"",""review_date"":""2022-05-21T14:38:57.000Z"",""review_rating"":1,""reviewer_name"":""christopher l******e""}]","1,Update sdk34 .","[{""app_link"":""https://play.google.com/store/apps/details?id=com.foracare.tdlink.is2"",""app_name"":""iFORA IS""},{""app_link"":""https://play.google.com/store/apps/details?id=com.foracare.tdlink.hm"",""app_name"":""iFORA HM"",""app_rating"":""3.1666667""},{""app_link"":""https://play.google.com/store/apps/details?id=com.foracare.tdlink.cs"",""app_name"":""iFORA CS""},{""app_link"":""https://play.google.com/store/apps/details?id=com.foracare.tdlink.bp"",""app_name"":""iFORA BP""},{""app_link"":""https://play.google.com/store/apps/details?id=com.foracare.tdlink.mp"",""app_name"":""iFORA MP""},{""app_link"":""https://play.google.com/store/apps/details?id=com.foracare.ifora"",""app_name"":""iFORA Diabetes Manager""}]","PEGI 3",1279,,,"US","Health & Fitness","com.foracare.tdlink.bm","1.1.1",,,,
"https://play.google.com/store/books/details/Diccionario_Apost%C3%B3lico?id=h3UViPU9EXsC&hl=en_US&gl=US","Diccionario Apostólico",,[null],"[""https://books.google.com/books/content/images/frontcover/h3UViPU9EXsC?fife""]","{""tags"":[]}",{},0,0,,[],,"[{""app_link"":""https://play.google.com/store/books/details/Fr_Jacinto_MONTARGON_Diccionario_Apost%C3%B3lico?id=6dKEgzbsFL0C"",""app_name"":""Diccionario Apostólico"",""app_rating"":""1""},{""app_link"":""https://play.google.com/store/books/details/Fr_Jacinto_MONTARGON_Diccionario_Apost%C3%B3lico?id=7CX7fQHcuicC"",""app_name"":""Diccionario Apostólico""},{""app_link"":""https://play.google.com/store/books/details/Fr_Jacinto_MONTARGON_Diccionario_Apost%C3%B3lico?id=7kDsj6djbqIC"",""app_name"":""Diccionario Apostólico""},{""app_link"":""https://play.google.com/store/books/details/Fr_Jacinto_MONTARGON_Diccionario_Apost%C3%B3lico?id=CI6r1IucLZwC"",""app_name"":""Diccionario Apostólico""}]",,,[],,,,,,,,,
"https://play.google.com/store/books/details/Nephrit_und_Jadeit_nach_ihren_mineralogischen_Eige?id=TCUBAAAAQAAJ&hl=en_US","Nephrit und Jadeit nach ihren mineralogischen Eigenschaften",,[null],"[""https://play.google.com/books/content/images/frontcover/TCUBAAAAQAAJ?fife""]","{""tags"":[]}",{},0,0,,[],,"[{""app_link"":""https://play.google.com/store/books/details/Leopold_Heinrich_Fischer_Nephrit_und_Jadeit_nach_i?id=SyUBAAAAQAAJ"",""app_name"":""Nephrit und Jadeit nach ihren mineralogischen Eigenschaften""}]",,,,,"US",,,,,,,
"https://play.google.com/store/books/details/The_Congregational_Review_Volume_8?id=nXgUAAAAYAAJ&hl=en_US","The Congregational Review: Volume 8",,[null],"[""https://books.google.com/books/content/images/frontcover/nXgUAAAAYAAJ?fife""]","{""tags"":[]}",{},0,0,,[],,,,,,,"US",,,,,,,
"https://play.google.com/store/books/details/Histoire_v%C3%A9ritable_et_secrette_des_vies_et_des_r%C3%A8g?id=PtYmtSLf5-wC&hl=en_US&gl=US","Histoire véritable et secrette des vies et des règnes de tous les rois et reines d'Angleterre, depuis Guillaume I. surnommé le Conquérant, jusqu'à la fin du règne de la reine Anne ; où l'on a joint un abrégé de l'histoire générale de chaque règne... Traduite de l'anglois...",,[null],"[""https://books.google.com/books/content/images/frontcover/PtYmtSLf5-wC?fife""]","{""tags"":[]}",{},0,0,,[],,[],,,[],,,,,,,,,
"https://play.google.com/store/audiobooks/details/Sputnik_s_Guide_to_Life_on_Earth?id=AQAAAEAsST8JAM&hl=en_US&gl=US","Sputnik's Guide to Life on Earth",,[null],"[""https://play-lh.googleusercontent.com/m97li82UFauoKnLSp8FtglkTtZ7WY5DoPM1lAmdBiG5OyXlGXqHxLQMB_LfQ505oY08nH1APPSY6cQ""]","{""about_app"":""A one-of-a-kind story of heart, humor, and finding one’s place in the universe. Prez knows that the best way to keep track of things is to make a list. That's important when you have a grandfather who is constantly forgetting. And it's even more important when your grandfather can't care for you anymore and you have to go live with a foster family out in the country. Prez is still learning to fit in at his new home when he answers the door to meet Sputnik—a kid who is more than a little strange. First, he can hear what Prez is thinking. Second, he looks like a dog to everyone except Prez. Third, he can manipulate the laws of space and time. Sputnik, it turns out is an alien, and he's got a mission that requires Prez's help: the Earth has been marked for destruction, and the only way they can stop it is to come up with ten reasons why the planet should be saved. Thus begins one of the most fun and eventful summers of Prez's life, as he and Sputnik set out on a journey to compile the most important list Prez has ever made—and discover just what makes our world so remarkable."",""tags"":[""Children's audiobooks""]}",{},0,0,,[],,"[{""app_link"":""https://play.google.com/store/audiobooks/details/Frank_Cottrell_Boyce_Chitty_Chitty_Bang_Bang_over?id=AQAAAAAhIRQhJM"",""app_name"":""Chitty Chitty Bang Bang over the Moon"",""app_rating"":""5""},{""app_link"":""https://play.google.com/store/audiobooks/details/Frank_Cottrell_Boyce_Chitty_Chitty_Bang_Bang_and_t?id=AQAAAADHmnyaqM"",""app_name"":""Chitty Chitty Bang Bang and the Race against Time"",""app_rating"":""5""},{""app_link"":""https://play.google.com/store/audiobooks/details/Frank_Cottrell_Boyce_The_Astounding_Broccoli_Boy?id=AQAAAAD07CXswM"",""app_name"":""The Astounding Broccoli Boy"",""app_rating"":""5""},{""app_link"":""https://play.google.com/store/audiobooks/details/Frank_Cottrell_Boyce_Chitty_Chitty_Bang_Bang_Flies?id=AQAAAICo5RFlqM"",""app_name"":""Chitty Chitty Bang Bang Flies Again"",""app_rating"":""5""},{""app_link"":""https://play.google.com/store/audiobooks/details/Frank_Cottrell_Boyce_Framed?id=AQAAAAD8F1YXuM"",""app_name"":""Framed"",""app_rating"":""5""},{""app_link"":""https://play.google.com/store/audiobooks/details/Frank_Cottrell_Boyce_Millions?id=AQAAAACaLXst8M"",""app_name"":""Millions""}]",,,[],,,,,,,,,
"https://play.google.com/store/books/details/Quick_and_Easy_Anatomy_Methods_A_Students_Key_to_A?id=7lBHAQAAMAAJ&hl=en_US&gl=US","Quick and Easy Anatomy Methods: A Students' Key to Anatomical Text-books",,[null],"[""https://books.google.com/books/content/images/frontcover/7lBHAQAAMAAJ?fife""]","{""tags"":[]}",{},0,0,,[],,[],,,[],,,,,,,,,
"https://play.google.com/store/books/details/Kiss_me?id=TcQ2EQAAQBAJ&hl=en_GB","Kiss me",,[null],"[""https://play.google.com/books/publisher/content/images/frontcover/TcQ2EQAAQBAJ?fife""]","{""about_app"":""<b>Réédition</b>  <p> </p> <p>Je m’appelle Jaxon.</p> <p>Mon père est le célèbre Dixon Ellis, fondateur du plus grand magazine de charme des États-Unis, tellement occupé que j’ai appris à me débrouiller seul. </p> <p>Mon mantra ? Profiter de la vie sans me poser de questions : les potes, les filles, les soirées débridées, ça me connaît. Après tout, j’ai toujours baigné dans la luxure et la débauche. </p> <p>Dans notre villa vit également une fille de mon âge, Léopoldine. Quasiment cachée dans les quartiers du rez-de-chaussée, cette pupille de l’État a pour instruction de rester dans sa chambre. De ne jamais franchir les grilles de la maison. Sauf qu’elle est comme moi : effrontée, têtue, aventureuse, et elle adore enfreindre les règles.</p> <p>Au fil des années, elle devient une magnifique jeune fille, stimulant mon désir et ma convoitise.</p> <p>Elle m’est complètement interdite, mais ça ne m’empêche pas de tomber follement amoureux d’elle, au point de tout risquer pour la protéger.</p> <p>Pourtant, le jour où elle me poignarde dans le dos, je me fais une promesse : celle de me venger. </p> <p>Je vais la retrouver et la détruire, tout comme elle a fait voler ma vie en éclats.</p>"",""tags"":[]}",{},5,2,"{""five_stars"":2,""four_stars"":0,""one_stars"":0,""three_stars"":0,""two_stars"":0}",[],,,,,,,"US",,,,,,,
"https://play.google.com/store/books/details/04_The_Real_Mother_Goose_Volume_3_Traditional_Chin?id=ugn8CQAAQBAJ&hl=en_US","04 - The Real Mother Goose, Volume 3 (Traditional Chinese Hanyu Pinyin): 真鵝媽媽(三)(繁體漢語拼音)",,[null],"[""https://play.google.com/books/publisher/content/images/frontcover/ugn8CQAAQBAJ?fife""]","{""about_app"":""Please see free book catalogs at www urls: tiny.cc/traditional or tiny.cc/simplified.  DESCRIPTION:  A Mother Goose nursery rhyme picture book (Volume 3 of 4) translated into Traditional Chinese with Hanyu Pinyin. Based on a book illustrated by Blanche Fisher Wright.  OTHER VERSIONS AVAILABLE:  01 Traditional Chinese;  02 Traditional Chinese Zhuyin Fuhao (Bopomofo);  03 Traditional Chinese Tongyong Pinyin;  04 Traditional Chinese Hanyu Pinyin;  05 Simplified Chinese Hanyu Pinyin;  06 Simplified Chinese;  07 Traditional Chinese Zhuyin Fuhao (Bopomofo) with IPA;  08 Traditional Chinese Tongyong Pinyin with IPA;  09 Traditional Chinese Hanyu Pinyin with IPA;  10 Simplified Chinese Hanyu Pinyin with IPA.  Paperback (B&amp;W or Color) of these 10 versions are also available in Amazon."",""tags"":[""Education""]}",{},0,0,,[],,"[{""app_link"":""https://play.google.com/store/books/details/H_Y_Xiao_PhD_01_Popular_Proverbs_Traditional_Chine?id=vIL7CQAAQBAJ"",""app_name"":""01 - Popular Proverbs (Traditional Chinese): 通俗諺語(繁體)""},{""app_link"":""https://play.google.com/store/books/details/H_Y_Xiao_PhD_07_Volland_s_Mother_Goose_Volume_1_Tr?id=jyz8CQAAQBAJ"",""app_name"":""07 - Volland's Mother Goose, Volume 1 (Traditional Chinese Zhuyin Fuhao with IPA): 臥龍鵝媽媽(一)(繁體注音符號加音標)""},{""app_link"":""https://play.google.com/store/books/details/H_Y_Xiao_PhD_04_Old_Mother_Hubbard_Traditional_Chi?id=OHv7CQAAQBAJ"",""app_name"":""04 - Old Mother Hubbard (Traditional Chinese Hanyu Pinyin): 哈巴老媽(繁體漢語拼音)""},{""app_link"":""https://play.google.com/store/books/details/H_Y_Xiao_PhD_07_Buckle_My_Shoe_Traditional_Chinese?id=DRb7CQAAQBAJ"",""app_name"":""07 - Buckle My Shoe (Traditional Chinese Zhuyin Fuhao with IPA): 扣鞋歌(繁體注音符號加音標)""}]",,,,,"US",,,,,,,
